id,ccr_codigo,coleta,amostra,latitude,longitude,cidade,localidade,data_coleta,ano,equipe,substrato,nome_cientifico,uf,fermentacao,temperatura,outros,infogenetica
703,UFT.2015(L)8011,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
704,UFT.2015(L)8012,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
705,UFT.2015(L)8013,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
706,UFT.2015(L)8014,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
707,UFT.2015(L)8015,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
708,UFT.2015(L)8016,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
709,UFT.2015(L)8017,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
710,UFT.2015(L)8018,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
711,UFT.2015(L)8019,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
712,UFT.2015(L)8020,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
713,UFT.2015(L)8021,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
714,UFT.2015(L)8030,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
715,UFT.2015(L)8031,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
716,UFT.2015(L)8032,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
717,UFT.2015(L)8033,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
718,UFT.2015(L)8034,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,1
719,UFT.2015(L)8035,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
720,UFT.2015(L)8036,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
721,UFT.2015(L)8037,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
722,UFT.2015(L)8038,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,1
723,UFT.2015(L)8039,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
724,UFT.2015(L)8040,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
725,UFT.2015(L)8041,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
726,UFT.2015(L)8042,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
727,UFT.2015(L)8043,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
728,UFT.2015(L)8044,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
729,UFT.2015(L)8045,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
730,UFT.2015(L)8046,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
731,UFT.2015(L)8047,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
732,UFT.2015(L)8048,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
733,UFT.2015(L)8049,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
734,UFT.2015(L)8050,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
735,UFT.2015(L)8056,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
736,UFT.2015(L)8057,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
737,UFT.2015(L)8058,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
738,UFT.2015(L)8059,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
739,UFT.2015(L)8060,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,1
740,UFT.2015(L)8061,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
741,UFT.2015(L)8062,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
742,UFT.2015(L)8063,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
743,UFT.2015(L)8064,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
744,UFT.2015(L)8065,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
745,UFT.2015(L)8067,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,1
746,UFT.2015(L)8071,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,1
747,UFT.2015(L)8072,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
748,UFT.2015(L)8073,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
749,UFT.2015(L)8074,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
750,UFT.2015(L)8075,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
751,UFT.2015(L)8076,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
752,UFT.2015(L)8077,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
753,UFT.2015(L)8078,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
754,UFT.2015(L)8079,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
755,UFT.2015(L)8080,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
756,UFT.2015(L)8081,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
757,UFT.2015(L)8082,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
758,UFT.2015(L)8083,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
759,UFT.2015(L)8084 (A),STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
760,UFT.2015(L)8084 (B),STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
761,UFT.2015(L)8085,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
762,UFT.2015(L)8086,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
763,UFT.2015(L)8087,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,1
764,UFT.2015(L)8088,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
765,UFT.2015(L)8089,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
766,UFT.2015(L)8090,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
767,UFT.2015(L)8091,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
768,UFT.2015(L)8092,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
44,UFT.2015(L)8543,JHF.PB.003,JHF.PB.003.001,-14688268,-52341863,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
45,UFT.2015(L)8544,JHF.PB.004,JHF.PB.004.001,-14688278,-52341703,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
46,UFT.2015(L)8545,JHF.PB.004,JHF.PB.004.001,-14688278,-52341703,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
47,UFT.2015(L)8546,JHF.PB.004,JHF.PB.004.002,-14688278,-52341703,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
48,UFT.2015(L)8547,JHF.PB.004,JHF.PB.004.002,-14688278,-52341703,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
49,UFT.2015(L)8548,JHF.PB.004,JHF.PB.004.003,-14688278,-52341703,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
50,UFT.2015(L)8549,JHF.PB.004,JHF.PB.004.004,-14688278,-52341703,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
51,UFT.2015(L)8550,JHF.PB.001,JHF.PB.001.001,-14688213,-52341981,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
52,UFT.2015(L)8551,JHF.PB.001,JHF.PB.001.002,-14688213,-52341981,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
53,UFT.2015(L)8552,JHF.PB.001,JHF.PB.001.002,-14688213,-52341981,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
74,UFT.2015(L)8573,JHF.PB.005,JHF.PB.005.001,-14688683,-52341708,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
75,UFT.2015(L)8574,JHF.PB.002,JHF.PB.002.001,-14688202,-52341848,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
76,UFT.2015(L)8575,JHF.PB.002,JHF.PB.002.001,-14688202,-52341848,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
77,UFT.2015(L)8576,JHF.PB.007,JHF.PB.007.001,-14688211,-52342028,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
78,UFT.2015(L)8577,JHF.PB.007,JHF.PB.007.001,-14688211,-52342028,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
79,UFT.2015(L)8578,JHF.PB.006,JHF.PB.006.001,-14688414,-52341949,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
80,UFT.2015(L)8579,JHF.PB.006,JHF.PB.006.001,-14688414,-52341949,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
81,UFT.2015(L)8580,JHF.PB.006,JHF.PB.006.002,-14688414,-52341949,Nova Xavantina,Parque Bacaba,2015-08-11,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
