id,ano,ccr,amostra,coleta,latitude,longitude,data_coleta,localidade,equipe,substrato,nome_cientifico,cidade,uf
329,2014,7882,ANA.TAQ.001.042,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
340,2014,7883,ANA.TAQ.001.044,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
341,2014,7887,ANA.TAQ.001.044,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
342,2014,7888,ANA.TAQ.001.044,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
343,2014,7889,ANA.TAQ.001.044,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
372,2014,7747,ANA.TAQ.001.048,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
373,2014,7748,ANA.TAQ.001.048,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
374,2014,7749,ANA.TAQ.001.048,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
375,2014,7750,ANA.TAQ.001.048,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
431,2014,7902,ANA.TAQ.001.058,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
432,2014,7905,ANA.TAQ.001.058,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
433,2014,7997,ANA.TAQ.001.059,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
434,2014,8028,ANA.TAQ.001.060,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
446,2014,7399,ANA.TAQ.001.061,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
447,2014,7500,ANA.TAQ.001.061,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
448,2014,7501,ANA.TAQ.001.061,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
449,2014,7503,ANA.TAQ.001.061,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
450,2014,7807,ANA.TAQ.001.062,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
451,2014,7808,ANA.TAQ.001.062,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
452,2014,7809,ANA.TAQ.001.062,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
453,2014,7908,ANA.TAQ.001.063,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
468,2014,7906,ANA.TAQ.001.066,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
469,2014,7907,ANA.TAQ.001.066,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
470,2014,7999,ANA.TAQ.001.067,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
471,2014,8000,ANA.TAQ.001.067,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
472,2014,8001,ANA.TAQ.001.067,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
473,2014,8029,ANA.TAQ.001.068,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
483,2014,7505,ANA.TAQ.001.069,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
484,2014,7507,ANA.TAQ.001.069,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
485,2014,7520,ANA.TAQ.001.069,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
487,2014,8003,ANA.TAQ.001.071,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
506,2014,7516,ANA.TAQ.001.072,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
507,2014,7517,ANA.TAQ.001.072,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
508,2014,7519,ANA.TAQ.001.072,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
509,2014,7923,ANA.TAQ.001.073,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
510,2014,7924,ANA.TAQ.001.073,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
520,2014,7512,ANA.TAQ.001.074,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
521,2014,7513,ANA.TAQ.001.074,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
522,2014,7514,ANA.TAQ.001.074,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
523,2014,7515,ANA.TAQ.001.074,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
524,2014,7811,ANA.TAQ.001.075,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
525,2014,7812,ANA.TAQ.001.075,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
526,2014,7925,ANA.TAQ.001.076,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
539,2014,7508,ANA.TAQ.001.077,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
543,2014,7928,ANA.TAQ.001.079,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
544,2014,8004,ANA.TAQ.001.080,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
553,2014,7524,ANA.TAQ.001.081,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
554,2014,7525,ANA.TAQ.001.081,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
555,2014,7526,ANA.TAQ.001.081,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
556,2014,7527,ANA.TAQ.001.081,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
557,2014,7528,ANA.TAQ.001.081,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
559,2014,7819,ANA.TAQ.001.082,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
560,2014,7821,ANA.TAQ.001.082,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
558,2014,7818b,ANA.TAQ.001.082,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
563,2014,8022,ANA.TAQ.001.084,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
575,2014,7932,ANA.TAQ.001.086,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
576,2014,7933,ANA.TAQ.001.086,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
392,2014,7894,ANA.TAQ.001.051,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
393,2014,7896,ANA.TAQ.001.051,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
394,2014,7897,ANA.TAQ.001.051,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
428,2014,7771,ANA.TAQ.001.057,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
429,2014,7772,ANA.TAQ.001.057,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
430,2014,7773,ANA.TAQ.001.057,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
454,2014,8002,ANA.TAQ.001.064,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
464,2014,7787,ANA.TAQ.001.065,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
465,2014,7788,ANA.TAQ.001.065,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
466,2014,7789,ANA.TAQ.001.065,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
467,2014,7801,ANA.TAQ.001.065,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
486,2014,7922,ANA.TAQ.001.070,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
540,2014,7813,ANA.TAQ.001.078,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
541,2014,816,ANA.TAQ.001.078,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
542,2014,7817,ANA.TAQ.001.078,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
561,2014,7930,ANA.TAQ.001.083,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
562,2014,7931,ANA.TAQ.001.083,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
570,2014,7529,ANA.TAQ.001.085,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
571,2014,7531,ANA.TAQ.001.085,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
572,2014,7532,ANA.TAQ.001.085,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
573,2014,7533,ANA.TAQ.001.085,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
574,2014,7534,ANA.TAQ.001.085,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO
644,2015,8600,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
645,2015,8601,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
646,2015,8602,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
647,2015,8603,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
648,2015,8604,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
649,2015,8605,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
650,2015,8606,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
651,2015,8607,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
652,2015,8608,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
653,2015,8609,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
654,2015,8610,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
655,2015,8611,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
656,2015,8612,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
657,2015,8613,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
658,2015,8614,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
659,2015,8615,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
660,2015,8616,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
661,2015,8617,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
662,2015,8618,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
663,2015,8619,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
664,2015,8620,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
665,2015,8621,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
666,2015,8622,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
667,2015,8623,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
677,2015,8633,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
678,2015,8634,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
679,2015,8635,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
680,2015,8636,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
681,2015,8637,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
682,2015,8638,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
683,2015,8639,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
684,2015,8640,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
685,2015,8641,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
686,2015,8642,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
687,2015,8643,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
688,2015,8644,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
689,2015,8645,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
690,2015,8646,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
691,2015,8647,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
692,2015,8648,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
693,2015,8649,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
694,2015,8650,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
695,2015,8651,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
696,2015,8652,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
668,2015,8624,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
669,2015,8625,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
670,2015,8626,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
671,2015,8627,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
672,2015,8628,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
673,2015,8629,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
674,2015,8630,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
